anonymous_id,context_app_name,context_app_version,context_ci_run,context_cpu,context_exec_info,context_library_name,context_library_version,context_os_name,context_os_version,context_python,destination_name,elapsed,elapsed_time,event,event_category,event_name,event_text,id,loaded_at,original_timestamp,received_at,sent_at,success,timestamp,transaction_id,uuid_ts
68f4c21499f3d99ea352147caeb08d83,,,FALSE,8,"[""codespaces""]",python-dlt,0.2.0a25,Linux,4.19.128-microsoft-standard,3.8.11,dummy,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7VUwwkfUTNVXSAEuXqX92DfV,3/27/2023 13:40:45,<nil>,3/11/2023 22:50:48,3/11/2023 22:50:47,TRUE,3/11/2023 22:50:48,9a559f663635733c241152dfc8f14c65,3/27/2023 13:40:45
9eb5a397a8de4a97d4370ee8472179af,,,FALSE,8,"[""codespaces""]",python-dlt,0.2.0a25,Linux,4.19.128-microsoft-standard,3.8.11,dummy,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7Xlktt1OsTqOCi1KRY1q6K2j,3/27/2023 13:40:45,<nil>,3/11/2023 22:51:06,3/11/2023 22:51:06,TRUE,3/11/2023 22:51:06,270a032c0a1fde2d12ba7d334bac0856,3/27/2023 13:40:45
3cdb52c3414dfc643b373492011f8f42,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,2,,pipeline_run,pipeline,run,pipeline_run,api-2Mt783hvu7LOVsQzagtiF6ByH80,3/27/2023 13:40:45,<nil>,3/11/2023 22:47:41,3/11/2023 22:47:41,TRUE,3/11/2023 22:47:41,11853af0656efac9a4be12aca31574e6,3/27/2023 13:40:45
42608b25a7f117ce9c40bf69cabc083c,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,2,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8N0cFRJCWfzftZxlIDmMpfzm,3/27/2023 13:40:45,<nil>,3/11/2023 22:57:54,3/11/2023 22:57:53,TRUE,3/11/2023 22:57:54,2207506269c3704408e4ba8021c43c5c,3/27/2023 13:40:45
55d217046f8011562d78d7539e5c688c,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7Gf5HToMljx3iBXMOqhyjweV,3/27/2023 13:40:45,<nil>,3/11/2023 22:48:50,3/11/2023 22:48:49,TRUE,3/11/2023 22:48:50,47ba66f05374e797852cf6d060bd54af,3/27/2023 13:40:45
5832a5f265dfbd1b881f6ebd84b02a99,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8BNE5x4iMOnLRWTdfHRzP2MM,3/27/2023 13:40:45,<nil>,3/11/2023 22:56:21,3/11/2023 22:56:21,TRUE,3/11/2023 22:56:21,9d5829d4f993cedb50d65c51822f180e,3/27/2023 13:40:45
e47d23f39fbb29e566d49f19b7316bd9,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7zcKL0qEbISA5MOcNQW5Wcpg,3/27/2023 13:40:45,<nil>,3/11/2023 22:54:47,3/11/2023 22:54:46,TRUE,3/11/2023 22:54:47,c9ee7a2d73a608a467e53532a25ee7d5,3/27/2023 13:40:45
7228ab951c3980c5728f3b979d815190,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7zLt6lwBLx4u0DOjLK50stGp,3/27/2023 13:40:45,<nil>,3/11/2023 22:54:45,3/11/2023 22:54:45,TRUE,3/11/2023 22:54:45,13be4c009e33092c8f7e13c95ac2fd1e,3/27/2023 13:40:45
1ad50f3909c534ffc1babf64ee1e502f,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8MToXiIzl7u4629TKVFE1oGG,3/27/2023 13:40:45,<nil>,3/11/2023 22:57:49,3/11/2023 22:57:48,TRUE,3/11/2023 22:57:49,b7696c3b708d4e164399571bc05729a2,3/27/2023 13:40:45
dd9d00651a01aeefec0a5572d25cdde6,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8Bkac6HEMZuhfxjGkEdXxamr,3/27/2023 13:40:45,<nil>,3/11/2023 22:56:23,3/11/2023 22:56:23,TRUE,3/11/2023 22:56:23,21ebd51c3c6f5eb0cecf152216c9fce1,3/27/2023 13:40:45
366f0bce2d748048bd44df4410525874,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7p6yvMt1pR5ArDdPGmA4ZWlp,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:24,3/11/2023 22:53:23,TRUE,3/11/2023 22:53:24,46091648ec380ea144fef58a23bb697c,3/27/2023 13:40:45
c654d45f5dd041cf9295723f105f24f1,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8MneIaEdEtlGfJLcsHlDKmzC,3/27/2023 13:40:45,<nil>,3/11/2023 22:57:52,3/11/2023 22:57:51,TRUE,3/11/2023 22:57:52,bbec112ccf548488687dea65bd4f96dd,3/27/2023 13:40:45
a37be3dff17f6ccd4fbd1ca2ff5b49fc,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8BmK2xBY4RsPR5ycwsC9ryKI,3/27/2023 13:40:45,<nil>,3/11/2023 22:56:24,3/11/2023 22:56:23,TRUE,3/11/2023 22:56:24,4cb10b6c1c4514c8fcd45cc82d4e3edd,3/27/2023 13:40:45
e14c2a95e2dc03ef3b4397785a05aba2,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7K3l0gdMYuyv0ZvBJ2zyX4Am,3/27/2023 13:40:45,<nil>,3/11/2023 22:49:17,3/11/2023 22:49:17,TRUE,3/11/2023 22:49:17,bf23cbd65977a619d8660e8f64a394a1,3/27/2023 13:40:45
ae1c0dacbed6a475f4bdabd2eba90b5b,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8MfpTRtwePSFfZ9oMNIHqoWt,3/27/2023 13:40:45,<nil>,3/11/2023 22:57:50,3/11/2023 22:57:50,TRUE,3/11/2023 22:57:50,a7e1b8728ac50dbde50b6bea596c45c6,3/27/2023 13:40:45
6c915a0a6d880034b8c3c203b49e310b,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,3,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7QkgMRKwXMUFyeDt8hBjSUlb,3/27/2023 13:40:45,<nil>,3/11/2023 22:50:10,3/11/2023 22:50:09,TRUE,3/11/2023 22:50:10,16a89f01151c6c54d4c16104caa20de7,3/27/2023 13:40:45
6033bc96df1947880eb9e0d8e776b2df,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7pAln97u00cMVikwtqYRhdI5,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:24,3/11/2023 22:53:23,TRUE,3/11/2023 22:53:24,b0c1de12ec05582d0e39fb45312ce319,3/27/2023 13:40:45
76da79a286441a6802ae21d8bf5a90e2,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,2,,pipeline_run,pipeline,run,pipeline_run,api-2Mt6pOqc3CyOPJwiDrhNLUBOgZv,3/27/2023 13:40:45,<nil>,3/11/2023 22:45:12,3/11/2023 22:45:12,TRUE,3/11/2023 22:45:12,a8622d90e0c98fb7b2911b6bc699bc51,3/27/2023 13:40:45
781af4b1eda3b02d46960b5088f2b495,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8Bpeb7cwn1kZFh6VzGLopgXw,3/27/2023 13:40:45,<nil>,3/11/2023 22:56:25,3/11/2023 22:56:24,TRUE,3/11/2023 22:56:25,97f0a27b15926611827419e1b5b29e42,3/27/2023 13:40:45
405190afc663ac8b9b267d2bb5f8494d,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7p9kl4eQYBcJTLhkDS9A718a,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:24,3/11/2023 22:53:23,TRUE,3/11/2023 22:53:24,0150fa164ec1bac1bf35cc2a5d101b7e,3/27/2023 13:40:45
1d367584042416a2ffe3890f1099a893,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7p5I7Zcb3GnEB21gt4K6cguR,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:23,3/11/2023 22:53:23,TRUE,3/11/2023 22:53:23,302f8483ea80b74dd055a749f5bf33bc,3/27/2023 13:40:45
92f229c8b78d26ea82897195538c6918,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7z8eZIaWzQjQoGZHkaTWVysG,3/27/2023 13:40:45,<nil>,3/11/2023 22:54:44,3/11/2023 22:54:44,TRUE,3/11/2023 22:54:44,61a85c20e17d0a8d229bbbfab583e8e5,3/27/2023 13:40:45
92a10b2dc4ce286295d35e249c8309b5,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7zN9KLzqpzonK6mPNxrzYMiN,3/27/2023 13:40:45,<nil>,3/11/2023 22:54:45,3/11/2023 22:54:45,TRUE,3/11/2023 22:54:45,a51c9407db63c3d6ef399c67b195b111,3/27/2023 13:40:45
a3bc3afc21d6e36e179d3cfbf40d3d37,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7T5m7cdLkbPfMRLhCtA2uKka,3/27/2023 13:40:45,<nil>,3/11/2023 22:50:29,3/11/2023 22:50:28,TRUE,3/11/2023 22:50:29,360c36c77e70c74d9958167e283ca77e,3/27/2023 13:40:45
1bd0a128034a5e361a449c9719fed38c,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7p2bhA2CbfMohuJ9YZr3A5pa,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:24,3/11/2023 22:53:23,TRUE,3/11/2023 22:53:24,e77cfc40f73325a4fd0c2286fbf9bef1,3/27/2023 13:40:45
6ae2e009752c3328c86d87f13e604105,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7rdQmYBgJoVrFr4bsuF8BIVn,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:43,3/11/2023 22:53:43,TRUE,3/11/2023 22:53:43,bc9fd31c6d24004fd85374d113f885ba,3/27/2023 13:40:45
7683ab53f8a70f6a4ed4e2f03352d1b1,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7pArNavv15X06fDHoXIH0nL8,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:24,3/11/2023 22:53:23,TRUE,3/11/2023 22:53:24,213e400b9fc9c4caf5f82f5a5d8b8f5f,3/27/2023 13:40:45
0ee8645289cde765a5e80d74cc3137b7,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8BSlNktEi5uT343PzXcQQIjy,3/27/2023 13:40:45,<nil>,3/11/2023 22:56:22,3/11/2023 22:56:22,TRUE,3/11/2023 22:56:22,f5885aceab31474fea62a20ba780ec5d,3/27/2023 13:40:45
8cb3c249e89ae8b5c75cdf08718be4cc,,,FALSE,2,[],python-dlt,0.2.0a26,Windows,10,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8BHytglw0zY5slFd3D3jI1Wz,3/27/2023 13:40:45,<nil>,3/11/2023 22:56:21,3/11/2023 22:56:20,TRUE,3/11/2023 22:56:21,56b727e37c9677e3452009df4fb1de64,3/27/2023 13:40:45
9eb428d04ae7801f76ab0fca7f65b0ac,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt93Q90W6sXb826FmOjJHVWnfS,3/27/2023 13:40:45,<nil>,3/11/2023 23:03:31,3/11/2023 23:03:30,TRUE,3/11/2023 23:03:31,99d1582ad6e7c730e742ad7e92242d56,3/27/2023 13:40:45
a22c90103ea19ce503110e41029d9e10,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8ko1YvHwAtVwmxS5sTVhcC9u,3/27/2023 13:40:45,<nil>,3/11/2023 23:01:02,3/11/2023 23:01:02,TRUE,3/11/2023 23:01:02,d8ba28e28530865cf67edc624110b476,3/27/2023 13:40:45
be9d616b0db5a9f7454e189558d5069d,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt9KakSHrzH5nMvzV7QQoPOcW8,3/27/2023 13:40:45,<nil>,3/11/2023 23:05:48,3/11/2023 23:05:47,TRUE,3/11/2023 23:05:48,fd0a5c62ae71ed53cb34db613827fa70,3/27/2023 13:40:45
b7c42c34b61c2db094089fdcf5a073e8,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8kYBV0EDAdwdmM7ESwNbIv60,3/27/2023 13:40:45,<nil>,3/11/2023 23:01:01,3/11/2023 23:01:00,TRUE,3/11/2023 23:01:01,1499a5b16e9c81ff1df2bf04440709ab,3/27/2023 13:40:45
cef546664c7e5c71c92e4e1a32d683a3,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8VMqUXgOz3RcIqLprAC5st6f,3/27/2023 13:40:45,<nil>,3/11/2023 22:59:00,3/11/2023 22:59:00,TRUE,3/11/2023 22:59:00,85ee28bd0615ead8608404fd3076b938,3/27/2023 13:40:45
603135fea3863a5270c7c0b57abc3080,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8VMZcuf6YCcmmIr4YYpkWvE4,3/27/2023 13:40:45,<nil>,3/11/2023 22:59:01,3/11/2023 22:59:00,TRUE,3/11/2023 22:59:01,75a3be92839d3beb12b62d317126f5ba,3/27/2023 13:40:45
90b98ebaeb0479d96dcf2e0c5e934acd,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,2,,pipeline_run,pipeline,run,pipeline_run,api-2Mt9KqhDJcnUWbVB8OJGSaOMWhr,3/27/2023 13:40:45,<nil>,3/11/2023 23:05:50,3/11/2023 23:05:50,TRUE,3/11/2023 23:05:50,39c3b69c858836c36b9b7c6e046eb391,3/27/2023 13:40:45
8b36d1a50b57cf871d9cc60fed431265,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8VLzH789juls2gQ9vLFsv0uv,3/27/2023 13:40:45,<nil>,3/11/2023 22:59:00,3/11/2023 22:59:00,TRUE,3/11/2023 22:59:00,1a21a26a0e88c764ec68f36a9b6920fd,3/27/2023 13:40:45
6abe2615711774ea4a8085c3f462ef1c,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7wHdCbCuz3j4nnHU9hhrsBIx,3/27/2023 13:40:45,<nil>,3/11/2023 22:54:22,3/11/2023 22:54:21,TRUE,3/11/2023 22:54:22,8b8fcd3c3bb9769b71c00bd855a1a53f,3/27/2023 13:40:45
b43ad4c1f7e4e576936977d2bd630f26,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8VVhCUzFg5p2nF3Q0VORg5m0,3/27/2023 13:40:45,<nil>,3/11/2023 22:59:00,3/11/2023 22:59:00,TRUE,3/11/2023 22:59:00,91e85729309772f633fff951a0bd6dde,3/27/2023 13:40:45
8111b65c984836d1a947826355232fdc,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7dxJEvd9oheontWOJezP9muO,3/27/2023 13:40:45,<nil>,3/11/2023 22:51:54,3/11/2023 22:51:54,TRUE,3/11/2023 22:51:54,1c5c94c9b83b519a315f4bd645ec0b66,3/27/2023 13:40:45
75a6bdc4e0c4fa845ea8d66e50d7dcc0,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7jLLy6QQsnv6kFcuM3kaLCt4,3/27/2023 13:40:45,<nil>,3/11/2023 22:52:38,3/11/2023 22:52:37,TRUE,3/11/2023 22:52:38,61d48974fc5d520f32470c4aaf16dc38,3/27/2023 13:40:45
a549f4ce84c945afcff032dd29a6b704,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8VIltmT9wlbGbEYf2ZzpHJkX,3/27/2023 13:40:45,<nil>,3/11/2023 22:59:00,3/11/2023 22:59:00,TRUE,3/11/2023 22:59:00,3c35d943fc0dda530a69d9c754577005,3/27/2023 13:40:45
e028a4459581ab0db86246e8d339990a,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,3,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7SsYm4iCAkbX6m5MHXvCijLB,3/27/2023 13:40:45,<nil>,3/11/2023 22:50:26,3/11/2023 22:50:26,TRUE,3/11/2023 22:50:26,1c77e31c8717a6d04b50c66198d7a309,3/27/2023 13:40:45
aa236982f2a06266d6cc3ed73aca3004,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,3,,pipeline_run,pipeline,run,pipeline_run,api-2Mt74XcN3Rnd1bPESx2AcqaEZmk,3/27/2023 13:40:45,<nil>,3/11/2023 22:47:13,3/11/2023 22:47:12,TRUE,3/11/2023 22:47:13,719a7cbfd472b72839e7b5085f71ddf8,3/27/2023 13:40:45
a91b9891765240f800f19ff60478ca8b,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8kzoBWbyQg3HH00uD4xG8JLd,3/27/2023 13:40:45,<nil>,3/11/2023 23:01:04,3/11/2023 23:01:03,TRUE,3/11/2023 23:01:04,0e31bb8bba9fdaa53478d66ebd7902c8,3/27/2023 13:40:45
6b2ab968b7099668357a6d602140d47f,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8VSXQYs1ggt11FXCQWSz2EgD,3/27/2023 13:40:45,<nil>,3/11/2023 22:59:00,3/11/2023 22:59:00,TRUE,3/11/2023 22:59:00,94c3285fda99f1c7bc73abdf8e58bc89,3/27/2023 13:40:45
c333583e29f8d18eca607b310036a3c6,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt93M1XauWwKlP49G873BYaHPs,3/27/2023 13:40:45,<nil>,3/11/2023 23:03:30,3/11/2023 23:03:29,TRUE,3/11/2023 23:03:30,de694f58f74407dac136af8c8a9cc9ae,3/27/2023 13:40:45
1a9c730beb258f7451aa7e27348868b2,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,3,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7sf5YDgxRPLLQKB8SQgRhv8G,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:52,3/11/2023 22:53:51,TRUE,3/11/2023 22:53:52,c248f8e56efade3bf6bb48fb27f3f4e2,3/27/2023 13:40:45
b21a818f2d619dd610571d92a280cd7a,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt9KEArCM5NbI8lxlbaDAcDHlO,3/27/2023 13:40:45,<nil>,3/11/2023 23:05:45,3/11/2023 23:05:45,TRUE,3/11/2023 23:05:45,8ade53347f8f4fa2d761b2c3cd9834d5,3/27/2023 13:40:45
986e343839b01c6e6ded4c441bfe85b9,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8kmrkulzczIvbcEHuuHrY7Bj,3/27/2023 13:40:45,<nil>,3/11/2023 23:01:02,3/11/2023 23:01:01,TRUE,3/11/2023 23:01:02,6a65db2273f7cb3bb9c43ad7cec5997c,3/27/2023 13:40:45
4e7b58221b605703383374162f2776d8,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt93AMN4MZCRtEi2YDlOWr83rY,3/27/2023 13:40:45,<nil>,3/11/2023 23:03:29,3/11/2023 23:03:28,TRUE,3/11/2023 23:03:29,ec1d932f4c881646906153ab64801982,3/27/2023 13:40:45
51db3b5988160d40091cdabc3fcc6421,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt93Yl6LSlwf7hKyiSWMVMlhmN,3/27/2023 13:40:45,<nil>,3/11/2023 23:03:32,3/11/2023 23:03:32,TRUE,3/11/2023 23:03:32,cb14fefb0a1cc6f2805c8991a32bd109,3/27/2023 13:40:45
154346b58639240c605e945960941268,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt93StPX5HPqGXPYqBK9yoz5MQ,3/27/2023 13:40:45,<nil>,3/11/2023 23:03:32,3/11/2023 23:03:31,TRUE,3/11/2023 23:03:32,4e9f4846e1f4158eac9003410018f20c,3/27/2023 13:40:45
de577fcee4b8479d0342f69b1d50b1ce,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt93dPqKrWy5qXv4bi6RavVSdY,3/27/2023 13:40:45,<nil>,3/11/2023 23:03:33,3/11/2023 23:03:33,TRUE,3/11/2023 23:03:33,c9e095a2b6ddf9aaa8cbac5ec67f97e0,3/27/2023 13:40:45
40d83020473f62dcc27c6a7376846c07,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt9KVB0He3BlY419cHSm93OzTw,3/27/2023 13:40:45,<nil>,3/11/2023 23:05:47,3/11/2023 23:05:46,TRUE,3/11/2023 23:05:47,41561598f62fb6435192d8c901314afe,3/27/2023 13:40:45
52fd82d65ef40597e7c5daf03f65e493,,,FALSE,3,[],python-dlt,0.2.0a26,Darwin,21.6.0,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8ZGNAufXbsXmBFqbAn2vzygP,3/27/2023 13:40:45,<nil>,3/11/2023 22:59:31,3/11/2023 22:59:31,TRUE,3/11/2023 22:59:31,2ca2d7f3c3eb68b4e4d606aca3fda325,3/27/2023 13:40:45
3c05f14cfe59979ae1a7bd083d99d28c,,,FALSE,2,[],python-dlt,0.2.0a26,Linux,5.15.0-1034-azure,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8GNMz91pNPGMWezCWPEJplQq,3/27/2023 13:40:45,<nil>,3/11/2023 22:57:01,3/11/2023 22:57:01,TRUE,3/11/2023 22:57:01,3823dd232990f609d76daf701faf1d7f,3/27/2023 13:40:45
83d9177bbbd5fd2aa99506fa2dc0f651,,,FALSE,2,[],python-dlt,0.2.0a26,Linux,5.15.0-1034-azure,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8GEifq6ubGvSyhP2fs2HSlUu,3/27/2023 13:40:45,<nil>,3/11/2023 22:57:00,3/11/2023 22:57:00,TRUE,3/11/2023 22:57:00,ad91688bd4ce589fdf0ddab4d37c111b,3/27/2023 13:40:45
669bf65656cb651c2a258670d13876a2,,,FALSE,2,[],python-dlt,0.2.0a26,Linux,5.15.0-1034-azure,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7rfKfpWSvMyMcpywaO30In1u,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:44,3/11/2023 22:53:44,TRUE,3/11/2023 22:53:44,9828dc69f235cea0123bd007fa18333f,3/27/2023 13:40:45
15a99455c9bbe6f379222b1d9f0affba,,,FALSE,2,[],python-dlt,0.2.0a26,Linux,5.15.0-1034-azure,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8UH5zldEXCjOO3khLgmEa3Zq,3/27/2023 13:40:45,<nil>,3/11/2023 22:58:51,3/11/2023 22:58:50,TRUE,3/11/2023 22:58:51,32bd51158a87dc02a0440fc3a1f3d857,3/27/2023 13:40:45
b305b28a0cef5ff1e096de4c7c7d8f86,,,FALSE,2,[],python-dlt,0.2.0a26,Linux,5.15.0-1034-azure,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt81DM1GkKMfLfj7BGMgVvauc7,3/27/2023 13:40:45,<nil>,3/11/2023 22:55:00,3/11/2023 22:54:59,TRUE,3/11/2023 22:55:00,d69d5a698d23e76d4eca83c46659bffc,3/27/2023 13:40:45
e583de7bdb0f94f5bb40ac1b8fa7149d,,,FALSE,2,[],python-dlt,0.2.0a26,Linux,5.15.0-1034-azure,3.10.10,duckdb,1,,pipeline_run,pipeline,run,pipeline_run,api-2Mt8UcMkbQt7vAaIS03YBOun1aX,3/27/2023 13:40:45,<nil>,3/11/2023 22:58:53,3/11/2023 22:58:53,TRUE,3/11/2023 22:58:53,48439ca5737d478887bd87cd247e18d0,3/27/2023 13:40:45
6c23062613661abfb77dfebfe8ef084e,,,FALSE,2,[],python-dlt,0.2.0a26,Linux,5.15.0-1034-azure,3.10.10,duckdb,0,,pipeline_run,pipeline,run,pipeline_run,api-2Mt7oZtGC3BC9Ps9opkyFGxAIMV,3/27/2023 13:40:45,<nil>,3/11/2023 22:53:20,3/11/2023 22:53:19,TRUE,3/11/2023 22:53:20,740c3c48432c72554103b12b8fd085a8,3/27/2023 13:40:45
