anonymous_id,context_ci_run,context_cpu,context_exec_info,context_library_name,context_library_version,context_os_name,context_os_version,context_python,elapsed,event,event_category,event_name,event_text,id,loaded_at,operation,original_timestamp,received_at,sent_at,success,timestamp,uuid_ts
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.8,0.000001192092896,command_pipeline,command,pipeline,command_pipeline,api-2NK8yBpHckBNaxAVMpNdXRufqOV,3/27/2023 13:40:45,show,<nil>,3/21/2023 12:27:43,3/21/2023 12:27:43,TRUE,3/21/2023 12:27:43,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.8,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NL21qHvvFQylnZ1BgItOK0RYsL,3/27/2023 13:40:45,show,<nil>,3/21/2023 20:00:29,3/21/2023 20:00:28,TRUE,3/21/2023 20:00:29,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.8,0.000001192092896,command_pipeline,command,pipeline,command_pipeline,api-2NK6dmz9Tb9vZRX1EZ3wKVbk8pi,3/27/2023 13:40:45,show,<nil>,3/21/2023 12:08:35,3/21/2023 12:08:34,TRUE,3/21/2023 12:08:35,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.8,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NK6kqLemlT65MqQnDr5AOlLRtf,3/27/2023 13:40:45,show,<nil>,3/21/2023 12:09:31,3/21/2023 12:09:31,TRUE,3/21/2023 12:09:31,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.10,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NK5pCwc8EpnA6FBbI6tbK1i2R4,3/27/2023 13:40:45,show,<nil>,3/21/2023 12:01:53,3/21/2023 12:01:52,TRUE,3/21/2023 12:01:53,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.10,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NKm0yxP3Wv5HI1MmfDXRXapw64,3/27/2023 13:40:45,info,<nil>,3/21/2023 17:48:48,3/21/2023 17:48:47,TRUE,3/21/2023 17:48:48,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.10,0.000001192092896,command_pipeline,command,pipeline,command_pipeline,api-2NK5kAxIAZwp64dzZsNQDdlBZEs,3/27/2023 13:40:45,show,<nil>,3/21/2023 12:01:12,3/21/2023 12:01:12,TRUE,3/21/2023 12:01:12,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.10,0.000001192092896,command_pipeline,command,pipeline,command_pipeline,api-2NKm24iUFD4WeiYiGHF5Yhe5K0p,3/27/2023 13:40:45,show,<nil>,3/21/2023 17:48:58,3/21/2023 17:48:57,TRUE,3/21/2023 17:48:58,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.10,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NK5imdOCCs1P1UWPU83FxzKCec,3/27/2023 13:40:45,show,<nil>,3/21/2023 12:00:59,3/21/2023 12:00:59,TRUE,3/21/2023 12:00:59,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.10,0.000001430511475,command_pipeline,command,pipeline,command_pipeline,api-2NK5dzcJyS1KNvGHL5FWbjCL2i5,3/27/2023 13:40:45,show,<nil>,3/21/2023 12:00:24,3/21/2023 12:00:24,TRUE,3/21/2023 12:00:24,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a26,Linux,4.19.128-microsoft-standard,3.8.11,0.000001192092896,command_pipeline,command,pipeline,command_pipeline,api-2N9teMlYCgBIziWtZuWguJemdgh,3/27/2023 13:40:45,show,<nil>,3/17/2023 21:23:39,3/17/2023 21:23:38,TRUE,3/17/2023 21:23:39,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a26,Linux,4.19.128-microsoft-standard,3.8.11,0.000001668930054,command_pipeline,command,pipeline,command_pipeline,api-2N8yaZurq43INWtkd1fkPoMZIxQ,3/27/2023 13:40:45,sync,<nil>,3/17/2023 13:34:27,3/17/2023 13:34:26,TRUE,3/17/2023 13:34:27,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a26,Linux,4.19.128-microsoft-standard,3.8.11,0.000001668930054,command_pipeline,command,pipeline,command_pipeline,api-2N9tZK5llMoWtJ88EwR0yaQO3mR,3/27/2023 13:40:45,sync,<nil>,3/17/2023 21:22:59,3/17/2023 21:22:59,TRUE,3/17/2023 21:22:59,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a26,Linux,4.19.128-microsoft-standard,3.8.11,0.000001668930054,command_pipeline,command,pipeline,command_pipeline,api-2N9tYPE5P8SmcE6yy0kWR3T62Pq,3/27/2023 13:40:45,info,<nil>,3/17/2023 21:22:52,3/17/2023 21:22:52,TRUE,3/17/2023 21:22:52,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a26,Linux,4.19.128-microsoft-standard,3.8.11,0.000002384185791,command_pipeline,command,pipeline,command_pipeline,api-2N9tx19PoeibcrGSN98nbRmoJLd,3/27/2023 13:40:45,sync,<nil>,3/17/2023 21:26:07,3/17/2023 21:26:07,TRUE,3/17/2023 21:26:07,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,16,[],python-dlt,0.2.0a27,Linux,5.15.0-60-generic,3.10.6,0.0000004768371582,command_pipeline,command,pipeline,command_pipeline,api-2NMmZJ1rB0qhm6J9jCkv1cgHwIQ,3/27/2023 13:40:45,show,<nil>,3/22/2023 10:52:59,3/22/2023 10:52:58,TRUE,3/22/2023 10:52:59,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,16,[],python-dlt,0.2.0a27,Linux,5.15.0-60-generic,3.10.6,0.0000007152557373,command_pipeline,command,pipeline,command_pipeline,api-2NMmdw9ELTHT44PEYZz6mv4vnmN,3/27/2023 13:40:45,show,<nil>,3/22/2023 10:53:36,3/22/2023 10:53:35,TRUE,3/22/2023 10:53:36,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,16,[],python-dlt,0.2.0a27,Linux,5.15.0-60-generic,3.10.6,0.0000004768371582,command_pipeline,command,pipeline,command_pipeline,api-2NMmncjFU2rpCYIvZpPpErOlVzC,3/27/2023 13:40:45,show,<nil>,3/22/2023 10:54:52,3/22/2023 10:54:51,TRUE,3/22/2023 10:54:52,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,16,[],python-dlt,0.2.0a27,Linux,5.19.0-32-generic,3.10.6,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NNcKnS5LXdLu6FhJPRABED961G,3/27/2023 13:40:45,show,<nil>,3/22/2023 17:58:38,3/22/2023 17:58:38,TRUE,3/22/2023 17:58:38,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,16,[],python-dlt,0.2.0a27,Linux,5.19.0-32-generic,3.10.6,0.000001192092896,command_pipeline,command,pipeline,command_pipeline,api-2NNcHkqlQnvvbhmxYBnRxu2HVLl,3/27/2023 13:40:45,show,<nil>,3/22/2023 17:58:14,3/22/2023 17:58:13,TRUE,3/22/2023 17:58:14,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,12,[],python-dlt,0.2.0a27,Linux,5.15.0-10067-tuxedo,3.8.8,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NMVTIPYmr1nt2tQU30vMYsyXbJ,3/27/2023 13:40:45,show,<nil>,3/22/2023 8:32:22,3/22/2023 8:32:22,TRUE,3/22/2023 8:32:22,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,4,[],python-dlt,0.2.0a27,Darwin,21.6.0,3.11.2,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NNbZxijd6s0whpQHhSw1GP6rx2,3/27/2023 13:40:45,show,<nil>,3/22/2023 17:52:25,3/22/2023 17:52:25,TRUE,3/22/2023 17:52:25,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,4,[],python-dlt,0.2.0a27,Darwin,21.6.0,3.11.2,0.000002145767212,command_pipeline,command,pipeline,command_pipeline,api-2NNbd21S9wpXAQODJOHownfEcT1,3/27/2023 13:40:45,show,<nil>,3/22/2023 17:52:50,3/22/2023 17:52:49,TRUE,3/22/2023 17:52:50,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,0,command_pipeline,command,pipeline,command_pipeline,api-2NbPzmNfTzV9ztH5vCMbMaHTcfF,3/28/2023 1:38:31,show,<nil>,3/27/2023 15:14:32,3/27/2023 15:14:31,TRUE,3/27/2023 15:14:32,3/28/2023 1:38:31
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,0,command_pipeline,command,pipeline,command_pipeline,api-2NbPspKQBEGwnbLOR8xGcx2616W,3/28/2023 1:38:31,show,<nil>,3/27/2023 15:13:37,3/27/2023 15:13:36,TRUE,3/27/2023 15:13:37,3/28/2023 1:38:31
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,0,command_pipeline,command,pipeline,command_pipeline,api-2NbPnbFb9y9HVSnG0uwwpUIOgTK,3/28/2023 1:38:31,show,<nil>,3/27/2023 15:12:55,3/27/2023 15:12:55,TRUE,3/27/2023 15:12:55,3/28/2023 1:38:31
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a28,Darwin,22.1.0,3.9.12,0.0000009536743164,command_pipeline,command,pipeline,command_pipeline,api-2NdqNsVo72BV9HrZNsnEpli6hZy,3/28/2023 13:38:30,show,<nil>,3/28/2023 11:51:09,3/28/2023 11:51:08,TRUE,3/28/2023 11:51:09,3/28/2023 13:38:30
8c45f93d27f72347a3604521e2d4c33b,FALSE,4,[],python-dlt,0.2.0a28,Windows,10,3.8.3,0,command_pipeline,command,pipeline,command_pipeline,api-2NdxXXnWhJOJ2M4u6YeqvBVmeyl,3/28/2023 13:38:30,show,<nil>,3/28/2023 12:50:00,3/28/2023 12:50:00,TRUE,3/28/2023 12:50:00,3/28/2023 13:38:30
8c45f93d27f72347a3604521e2d4c33b,FALSE,4,[],python-dlt,0.2.0a28,Windows,10,3.8.3,0,command_pipeline,command,pipeline,command_pipeline,api-2NdxPiK36VwuY9bZwjZrmD2eLjV,3/28/2023 13:38:30,show,<nil>,3/28/2023 12:48:57,3/28/2023 12:48:57,TRUE,3/28/2023 12:48:57,3/28/2023 13:38:30
8c45f93d27f72347a3604521e2d4c33b,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,0,command_pipeline,command,pipeline,command_pipeline,api-2Ne2QqATWwiUIltAVKWcWurRqwG,3/28/2023 13:38:30,show,<nil>,3/28/2023 13:30:13,3/28/2023 13:30:12,TRUE,3/28/2023 13:30:13,3/28/2023 13:38:30
