anonymous_id,context_app_name,context_app_version,context_ci_run,context_cpu,context_exec_info,context_library_name,context_library_version,context_os_name,context_os_version,context_python,destination_name,elapsed,event,event_category,event_name,event_text,id,loaded_at,original_timestamp,pipeline_name,received_at,sent_at,success,timestamp,uuid_ts
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,2,"[""docker"",""codespaces""]",python-dlt,0.2.0a26,Linux,5.4.0-1104-azure,3.10.4,bigquery,4.665728092,command_init,command,init,command_init,api-2N7vJahcnzr1ShLEW5DBDo5LM0X,3/27/2023 13:40:45,<nil>,github,3/17/2023 4:37:43,3/17/2023 4:37:42,TRUE,3/17/2023 4:37:43,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,4,"[""docker""]",python-dlt,0.2.0a26,Linux,5.4.231-137.341.amzn2.x86_64,3.9.16,duckdb,0.3571071625,command_init,command,init,command_init,api-2N3XN4ALCLTJUqdlhoBhKzIiUkz,3/27/2023 13:40:45,<nil>,chess,3/15/2023 15:21:35,3/15/2023 15:21:35,TRUE,3/15/2023 15:21:35,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a26,Darwin,19.6.0,3.9.11,bigquery,2.608020067,command_init,command,init,command_init,api-2N3FqiJXwwOyzn4dZfb5KBlgXIb,3/27/2023 13:40:45,<nil>,strapi,3/15/2023 12:57:31,3/15/2023 12:57:31,TRUE,3/15/2023 12:57:31,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a26,Darwin,19.6.0,3.9.11,bigquery,3.748626947,command_init,command,init,command_init,api-2N2xSdLfzNClGsXeCsPNZ0ZfKuw,3/27/2023 13:40:45,<nil>,pipedrive,3/15/2023 10:26:18,3/15/2023 10:26:18,TRUE,3/15/2023 10:26:18,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a26,Darwin,19.6.0,3.9.11,bigquery,6.010841846,command_init,command,init,command_init,api-2N2vD9EAfhpZlFlGCpJvwPcmv9C,3/27/2023 13:40:45,<nil>,pipedrive,3/15/2023 10:07:48,3/15/2023 10:07:47,TRUE,3/15/2023 10:07:48,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a26,Darwin,19.6.0,3.9.11,bigquery,1.631324291,command_init,command,init,command_init,api-2N2vaIPnKsoKfeCWADRDjH9I4mx,3/27/2023 13:40:45,<nil>,pipedrive,3/15/2023 10:10:53,3/15/2023 10:10:52,TRUE,3/15/2023 10:10:53,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a26,Darwin,19.6.0,3.9.11,bigquery,0.3781740665,command_init,command,init,command_init,api-2N2xPd6aSLnG90rrVF9VyRUqQ9R,3/27/2023 13:40:45,<nil>,pipedrive,3/15/2023 10:25:53,3/15/2023 10:25:53,TRUE,3/15/2023 10:25:53,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a26,Darwin,19.6.0,3.9.11,bigquery,2.190891027,command_init,command,init,command_init,api-2N3FjPEHWm8ygz6oliQ2t78kGwx,3/27/2023 13:40:45,<nil>,strapi,3/15/2023 12:56:32,3/15/2023 12:56:32,TRUE,3/15/2023 12:56:32,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a26,Darwin,19.6.0,3.9.11,bigquery,2.918549061,command_init,command,init,command_init,api-2N3XYImcD4dkrflvQ0QmElxZZJL,3/27/2023 13:40:45,<nil>,t,3/15/2023 15:23:04,3/15/2023 15:23:04,TRUE,3/15/2023 15:23:04,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a26,Darwin,19.6.0,3.9.11,bigquery,7.655929089,command_init,command,init,command_init,api-2N3XfxN52XM2IACM4ZyUaeh9zyY,3/27/2023 13:40:45,<nil>,t,3/15/2023 15:24:06,3/15/2023 15:24:05,TRUE,3/15/2023 15:24:06,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,duckdb,2.578248739,command_init,command,init,command_init,api-2Nan5IqFBVUuNecciscqu2f4uAJ,3/27/2023 13:40:45,<nil>,google_sheets,3/27/2023 9:54:35,3/27/2023 9:54:34,TRUE,3/27/2023 9:54:35,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,bigquery,4.606074095,command_init,command,init,command_init,api-2Namv16JCrdUg2iUMSkbGxDeEus,3/27/2023 13:40:45,<nil>,google_sheets,3/27/2023 9:53:13,3/27/2023 9:53:12,TRUE,3/27/2023 9:53:13,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,bigquery,5.213225126,command_init,command,init,command_init,api-2Nb9IW5W5Ms06iVVpVAJWyGuFW5,3/27/2023 13:40:45,<nil>,google_sheets,3/27/2023 12:57:14,3/27/2023 12:57:14,TRUE,3/27/2023 12:57:14,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a28,Darwin,21.6.0,3.11.2,duckdb,1.968991995,command_init,command,init,command_init,api-2Nam1vYQeDxDcgDrGnaQpxqYTG0,3/27/2023 13:40:45,<nil>,google_sheets,3/27/2023 9:45:55,3/27/2023 9:45:54,TRUE,3/27/2023 9:45:55,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a28,Darwin,21.6.0,3.11.2,duckdb,2.926384926,command_init,command,init,command_init,api-2NameViXjUtZHk9QZ9wLttTAU1n,3/27/2023 13:40:45,<nil>,rahul,3/27/2023 9:51:02,3/27/2023 9:51:02,TRUE,3/27/2023 9:51:02,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a27,Darwin,21.6.0,3.10.10,duckdb,2.016946077,command_init,command,init,command_init,api-2NanEy8Plu86QNKF4T9eA9T5T4L,3/27/2023 13:40:45,<nil>,pipedrive,3/27/2023 9:55:52,3/27/2023 9:55:52,TRUE,3/27/2023 9:55:52,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a27,Darwin,21.6.0,3.10.10,google_sheets,0.000256061554,command_init,command,init,command_init,api-2Namk9qxCLlay63GCGy85Ca4PEg,3/27/2023 13:40:45,<nil>,pipeline,3/27/2023 9:51:47,3/27/2023 9:51:46,FALSE,3/27/2023 9:51:47,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,4,[],python-dlt,0.2.0a27,Darwin,21.6.0,3.9.11,duckdb,1.949203968,command_init,command,init,command_init,api-2NOkpaatPNJ6F95XJiJ9DZwLwHG,3/27/2023 13:40:45,<nil>,chess,3/23/2023 3:38:18,3/23/2023 3:38:18,TRUE,3/23/2023 3:38:18,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,bigquery,4.397525072,command_init,command,init,command_init,api-2NQKJUPxITEjU3AKPMmgO8lIbu0,3/27/2023 13:40:45,<nil>,github,3/23/2023 16:59:53,3/23/2023 16:59:52,TRUE,3/23/2023 16:59:53,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,20,[],python-dlt,0.2.0a26,Linux,5.19.0-35-generic,3.10.7,duckdb,2.38619256,command_init,command,init,command_init,api-2NEdmefLVdvzTNwB69g2SBXHYli,3/27/2023 13:40:45,<nil>,chess,3/19/2023 13:42:14,3/19/2023 13:42:14,TRUE,3/19/2023 13:42:14,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,16,[],python-dlt,0.2.0a26,Linux,5.15.0-67-generic,3.8.10,postgres,4.481108665,command_init,command,init,command_init,api-2NEnxA3N4XYcQVrYpyYm1BSeO3c,3/27/2023 13:40:45,<nil>,cheapshark,3/19/2023 15:05:51,3/19/2023 15:05:51,TRUE,3/19/2023 15:05:51,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,16,[],python-dlt,0.2.0a26,Linux,5.15.0-67-generic,3.9.16,postgres,3.026035309,command_init,command,init,command_init,api-2NFUXjxpNISrFD7oslMBn7kNYfp,3/27/2023 13:40:45,<nil>,cheapshark,3/19/2023 20:56:05,3/19/2023 20:56:05,TRUE,3/19/2023 20:56:05,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a27,Windows,10,3.8.8,bigquery,4.753072739,command_init,command,init,command_init,api-2NbLVQiCKPs8ls8ddad9nmbspol,3/28/2023 1:38:31,<nil>,google_sheets,3/27/2023 14:37:37,3/27/2023 14:37:37,TRUE,3/27/2023 14:37:37,3/28/2023 1:38:31
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a28,Darwin,19.6.0,3.9.11,bigquery,6.395154238,command_init,command,init,command_init,api-2NdM8ncNnGQ5E1zbVLjsr6hDgzu,3/28/2023 13:38:30,<nil>,github,3/28/2023 7:42:28,3/28/2023 7:42:28,TRUE,3/28/2023 7:42:28,3/28/2023 13:38:30
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,12,[],python-dlt,0.2.0a28,Darwin,19.6.0,3.9.11,bigquery,25.67411518,command_init,command,init,command_init,api-2Ndp153nGWU0Ef82QlNVcDRCa9M,3/28/2023 13:38:30,<nil>,pipedrive,3/28/2023 11:39:54,3/28/2023 11:39:53,TRUE,3/28/2023 11:39:54,3/28/2023 13:38:30
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,2,"[""docker"",""codespaces""]",python-dlt,0.2.0a28,Linux,5.4.0-1104-azure,3.10.4,bigquery,8.452801704,command_init,command,init,command_init,api-2Ne1IreqEeVz50n9t5VSPcO1cEn,3/28/2023 13:38:30,<nil>,zendesk,3/28/2023 13:20:56,3/28/2023 13:20:55,TRUE,3/28/2023 13:20:56,3/28/2023 13:38:30
